customer_id,total_spent,orders,segment
14692,1715.1399999999996,12,Low Value
14693,1165.36,7,Low Value
14694,244.31000000000006,1,Low Value
14695,1534.2199999999996,3,Low Value
14696,2473.28,8,Low Value
14697,188.60999999999996,2,Low Value
14698,1217.2700000000013,5,Low Value
14699,702.6,4,Low Value
14700,3076.059999999999,5,Low Value
14701,4487.109999999993,15,Low Value
14702,6368.779999999983,29,Medium Value
14703,318.17,1,Low Value
14704,1752.9200000000012,11,Low Value
14705,179,1,Low Value
14706,367.53999999999996,1,Low Value
14707,139.2,2,Low Value
14708,1793.2199999999998,5,Low Value
14709,8886.330000000002,25,Medium Value
14710,1899.7900000000031,13,Low Value
14711,2839.619999999997,11,Low Value
14712,1328.0699999999997,4,Low Value
14713,5115.759999999995,21,Medium Value
14714,906.24,4,Low Value
14715,1825.4500000000012,8,Low Value
14716,543.2799999999997,3,Low Value
14717,81.3,1,Low Value
14718,226.42000000000002,1,Low Value
14719,1581.8400000000001,5,Low Value
14720,663.8100000000004,3,Low Value
14721,109.07,1,Low Value
14722,489.51999999999987,3,Low Value
14723,1803.0600000000038,11,Low Value
14724,341.8999999999999,1,Low Value
14725,1252.7399999999998,4,Low Value
14726,116.5,1,Low Value
14727,463.73,3,Low Value
14728,190.58000000000004,1,Low Value
14729,586.2399999999998,3,Low Value
14730,1897.5700000000045,8,Low Value
14731,380.0199999999999,3,Low Value
14732,5517.070000000002,19,Medium Value
14733,14335.150000000001,15,High Value
14734,1056.42,4,Low Value
14735,12240.159999999996,56,High Value
14736,374.05000000000007,2,Low Value
14737,3554.1699999999996,4,Low Value
14738,1821.9000000000005,9,Low Value
14739,11573.619999999999,25,High Value
14740,4161.059999999999,11,Low Value
14741,1713.0900000000004,7,Low Value
14742,579.8499999999999,1,Low Value
14743,50.48,1,Low Value
14744,3660.0800000000004,14,Low Value
14745,2551.4100000000017,12,Low Value
14746,593.5,4,Low Value
14747,328.2,1,Low Value
14748,2681.9000000000015,10,Low Value
14749,310.15,1,Low Value
14750,112.03000000000002,1,Low Value
14751,126.45,2,Low Value
14752,389.64,1,Low Value
14753,869.5099999999998,2,Low Value
14754,1547.93,6,Low Value
14755,9972.549999999992,25,Medium Value
14756,2653.7600000000007,3,Low Value
14757,420.50000000000006,1,Low Value
14758,2864.9700000000016,7,Low Value
14759,1625.9699999999996,3,Low Value
14760,89.2,1,Low Value
14761,447.91999999999996,3,Low Value
14762,417.57,2,Low Value
14764,278.3,1,Low Value
14765,254.10999999999996,3,Low Value
14766,6375.729999999996,11,Medium Value
14767,382.80999999999995,1,Low Value
14768,192.60000000000002,2,Low Value
14769,15514.11000000002,17,High Value
14770,3637.64,8,Low Value
14771,594.62,2,Low Value
14772,139.26000000000002,1,Low Value
14773,140.55,1,Low Value
14774,241.45,1,Low Value
14775,1011.9000000000001,3,Low Value
14776,3708.299999999995,15,Low Value
14777,307.55999999999995,1,Low Value
14778,730.86,2,Low Value
14779,386.14999999999986,3,Low Value
14780,447.68,2,Low Value
14782,200.10000000000002,1,Low Value
14783,307.3000000000001,1,Low Value
14784,449.92999999999995,3,Low Value
14785,77.4,2,Low Value
14786,90.96,1,Low Value
14787,110.64999999999999,1,Low Value
14788,1156.3200000000002,3,Low Value
14789,197.64000000000001,1,Low Value
14790,2526.6200000000003,10,Low Value
14791,303.63,1,Low Value
14792,6.2,1,Low Value
14793,625.9000000000001,2,Low Value
14794,1953.8999999999996,10,Low Value
14795,131.45,1,Low Value
14796,10169.329999999998,27,High Value
14797,300.31,1,Low Value
14798,724.3100000000003,8,Low Value
14799,338.1499999999999,2,Low Value
14800,7191.329999999991,17,Medium Value
14801,189.3399999999999,1,Low Value
14802,1502.98,2,Low Value
14803,845.5500000000002,3,Low Value
14804,353.27,1,Low Value
14805,1082.5500000000002,7,Low Value
14806,303.43,2,Low Value
14807,504.1399999999999,2,Low Value
14808,2718.599999999998,8,Low Value
14809,686.7600000000001,2,Low Value
14810,2354.0299999999997,13,Low Value
14811,170.50000000000003,1,Low Value
14812,178.85000000000002,1,Low Value
14813,888.9100000000005,4,Low Value
14814,154.21,1,Low Value
14815,778.5000000000001,2,Low Value
14816,271.85,1,Low Value
14817,3959.859999999999,7,Low Value
14818,1153.56,6,Low Value
14819,456.41,4,Low Value
14820,1274.76,9,Low Value
14821,1230.15,7,Low Value
14822,157.7,1,Low Value
14823,321.4299999999998,3,Low Value
14824,4022.909999999999,10,Low Value
14825,4735.080000000005,24,Low Value
14826,385.20000000000005,2,Low Value
14827,0,1,Low Value
14828,9839.459999999997,13,Medium Value
14829,1455.8699999999994,7,Low Value
14830,188.88000000000002,1,Low Value
14831,1676.57,3,Low Value
14832,322.69,1,Low Value
14833,94.8,1,Low Value
14834,2206.1600000000008,7,Low Value
14835,297,2,Low Value
14836,102.44999999999999,3,Low Value
14837,3460.3199999999983,9,Low Value
14838,769.92,2,Low Value
14839,915.2800000000001,3,Low Value
14840,362.71,2,Low Value
14841,7163.000000000003,14,Medium Value
14842,2824.6899999999987,4,Low Value
14843,211.79999999999995,1,Low Value
14844,6702.43,10,Medium Value
14845,150,1,Low Value
14846,437.4,1,Low Value
14847,1348.95,3,Low Value
14848,310.56,1,Low Value
14849,15407.609999999982,43,High Value
14850,1770.9600000000007,7,Low Value
14851,829.4100000000001,3,Low Value
14852,6132.429999999997,18,Medium Value
14853,1376.8700000000001,5,Low Value
14854,4303.0599999999995,11,Low Value
14855,6520.3,7,Medium Value
14856,1290.5300000000002,3,Low Value
14857,3651.8510000000006,7,Low Value
14858,180.74999999999997,1,Low Value
14859,1705.6399999999994,5,Low Value
14860,170.32,1,Low Value
14861,1380.73,10,Low Value
14862,841.1999999999998,2,Low Value
14863,266.76,1,Low Value
14865,92.52000000000001,4,Low Value
14866,20746.539999999997,19,High Value
14867,2952.0600000000018,16,Low Value
14868,4184.010000000001,12,Low Value
14869,2778.1399999999985,6,Low Value
14870,1838.9500000000003,6,Low Value
14871,1228.170000000001,9,Low Value
14872,816.6000000000001,3,Low Value
14873,854.1299999999999,2,Low Value
14874,116.18,1,Low Value
14875,2862.4000000000005,3,Low Value
14876,256.70000000000005,2,Low Value
14877,425.85000000000014,2,Low Value
14878,4076.499999999999,25,Low Value
14879,185.06000000000003,1,Low Value
14880,690.5900000000001,3,Low Value
14881,255.40000000000003,1,Low Value
14882,3546.65,14,Low Value
14883,761.5900000000001,6,Low Value
14884,120.6,1,Low Value
14885,1598.1200000000001,3,Low Value
14886,364.8,1,Low Value
14887,1862,1,Low Value
14888,369.2,1,Low Value
14889,135.9,1,Low Value
14890,817.2500000000002,3,Low Value
14891,1106.7299999999996,4,Low Value
14892,202.35000000000002,1,Low Value
14893,1809.6100000000004,3,Low Value
14894,1492.8100000000004,3,Low Value
14895,25119.54000000002,38,High Value
14896,1826.0000000000011,8,Low Value
14897,3140.54,8,Low Value
14898,3365.9500000000016,14,Low Value
14899,1331.3800000000006,1,Low Value
14900,13.919999999999998,1,Low Value
14901,1919.0000000000007,12,Low Value
14902,1035.6200000000001,3,Low Value
14903,2795.3300000000017,5,Low Value
14904,1630.4899999999993,4,Low Value
14905,1971.3899999999996,8,Low Value
14906,68.44,1,Low Value
14907,5547.719999999997,16,Medium Value
14908,381.9,2,Low Value
14909,1404.680000000001,3,Low Value
14910,434.35,4,Low Value
14911,291420.810000001,398,High Value
14912,1889.25,6,Low Value
14913,4073.1299999999947,8,Low Value
14915,1811.2500000000005,11,Low Value
14916,3042.950000000002,8,Low Value
14917,1123.75,2,Low Value
14918,5955.810000000001,9,Medium Value
14919,359.35,1,Low Value
14920,1607.170000000001,3,Low Value
14921,1316.07,2,Low Value
14922,843.7400000000005,2,Low Value
14923,749.0999999999998,1,Low Value
14924,931.0100000000002,3,Low Value
14926,359.4,2,Low Value
14927,308.19999999999993,1,Low Value
14928,223.90999999999997,1,Low Value
14929,836.6900000000002,2,Low Value
14930,5236.73,6,Medium Value
14931,1257.68,5,Low Value
14932,666.1299999999999,2,Low Value
14933,1770,4,Low Value
14934,3503.4999999999995,5,Low Value
14935,2849.8300000000004,2,Low Value
14936,12410.809999999965,12,High Value
14937,1621.88,3,Low Value
14938,2322.43,2,Low Value
14940,531.4899999999999,2,Low Value
14941,182.09999999999997,1,Low Value
14942,746.5599999999998,4,Low Value
14943,107.61999999999999,1,Low Value
14944,9784.669999999991,19,Medium Value
14945,179.39999999999998,1,Low Value
14946,100.9,1,Low Value
14947,1049.79,6,Low Value
14948,1101.9699999999998,6,Low Value
14949,514.9999999999999,4,Low Value
14950,371.2,1,Low Value
14951,311.69,1,Low Value
14952,17629.34999999999,32,High Value
14953,971.3199999999998,4,Low Value
14954,462.11999999999955,2,Low Value
14955,163.76999999999998,1,Low Value
14956,1325,1,Low Value
14957,261.69000000000005,2,Low Value
14958,941.9899999999996,6,Low Value
14959,695.4199999999998,4,Low Value
14960,221.26999999999992,2,Low Value
14961,16410.149999999987,22,High Value
14962,366.90999999999997,4,Low Value
14963,3123.5699999999997,12,Low Value
14964,206.20999999999998,1,Low Value
14965,596.0899999999999,2,Low Value
14966,1064.2600000000004,6,Low Value
14967,1982.6100000000001,6,Low Value
14968,501.23999999999995,2,Low Value
14969,906.23,1,Low Value
14970,4919.35,12,Low Value
14971,1097.9799999999998,3,Low Value
14972,145.07000000000002,2,Low Value
14973,1314.45,3,Low Value
14974,89.93999999999998,1,Low Value
14975,472.39,2,Low Value
14976,790.8599999999999,7,Low Value
14977,31.929999999999996,1,Low Value
14978,3112.1899999999982,10,Low Value
14979,429.6599999999998,1,Low Value
14980,150.68000000000004,1,Low Value
14981,372.92,2,Low Value
14982,237.78000000000003,1,Low Value
14983,183.2000000000001,1,Low Value
14984,1260.5100000000004,6,Low Value
14985,292.01000000000005,2,Low Value
14986,563.1000000000001,2,Low Value
14987,1550.6499999999999,8,Low Value
14988,2038.65,7,Low Value
14989,342.4,1,Low Value
14990,304.1699999999999,2,Low Value
14991,314.66999999999996,1,Low Value
14992,210.49999999999997,1,Low Value
14993,36.13,1,Low Value
14994,946.7200000000004,5,Low Value
14995,231.98,2,Low Value
14996,442.2899999999999,2,Low Value
14997,776.5999999999999,4,Low Value
14998,753.1800000000001,4,Low Value
14999,129.48,1,Low Value
15000,490.52000000000004,1,Low Value
15001,199.10999999999993,2,Low Value
15002,4138.079999999997,9,Low Value
15003,1027.0300000000004,6,Low Value
15004,1220.7700000000007,1,Low Value
15005,13754.579999999936,56,High Value
15006,757.7799999999996,2,Low Value
15007,156.91,1,Low Value
15008,359.99999999999994,2,Low Value
15009,1259.43,3,Low Value
15010,308.93999999999994,1,Low Value
15011,416.6,2,Low Value
15012,646.2599999999998,3,Low Value
15013,1610.8200000000008,10,Low Value
15014,257.67,2,Low Value
15015,2354.9699999999993,13,Low Value
15016,620.89,5,Low Value
15017,125.58000000000001,1,Low Value
15018,496.2099999999999,3,Low Value
15019,252.80999999999997,1,Low Value
15020,198.47,1,Low Value
15021,2500.5900000000006,12,Low Value
15022,1133.4399999999998,5,Low Value
15023,11578.649999999987,20,High Value
15024,3559.389999999999,16,Low Value
15025,979.7900000000006,2,Low Value
15026,1048.8899999999994,5,Low Value
15027,3195.6000000000004,10,Low Value
15028,962.9399999999997,6,Low Value
15029,365.1,1,Low Value
15030,1979.91,8,Low Value
15031,3102.9399999999982,14,Low Value
15032,11010.050000000005,8,High Value
15033,2557.180000000001,10,Low Value
15034,8231.199999999975,14,Medium Value
15035,252.73,1,Low Value
15036,429.56,3,Low Value
15037,397.75999999999993,2,Low Value
15038,1146.5300000000018,9,Low Value
15039,39141.48000000014,93,High Value
15040,7.49,1,Low Value
15041,289.39999999999986,2,Low Value
15042,315.45,2,Low Value
15043,2870.3199999999997,6,Low Value
15044,16024.149999999994,35,High Value
15045,735.66,2,Low Value
15046,7623.79,25,Medium Value
15047,343.62,1,Low Value
15048,380.9999999999998,4,Low Value
15049,121.17,1,Low Value
15050,4087.190000000001,5,Low Value
15051,3926.910000000003,9,Low Value
15052,207.73,1,Low Value
15053,693.9499999999998,3,Low Value
15054,302.1,2,Low Value
15055,549.12,3,Low Value
15056,113.65,1,Low Value
15057,3255.9600000000014,5,Low Value
15058,3387.5800000000004,16,Low Value
15059,3491.1999999999957,19,Low Value
15060,294.24999999999994,4,Low Value
15061,126389.02000000015,127,High Value
15062,2585.620000000001,8,Low Value
15063,370.79999999999995,1,Low Value
15064,1254.4100000000005,4,Low Value
15065,3326.860000000001,5,Low Value
15066,893.59,1,Low Value
15067,3862.8800000000015,5,Low Value
15068,1174.9000000000008,4,Low Value
15069,1109.53,1,Low Value
15070,737.0500000000002,3,Low Value
15071,1455.5600000000002,4,Low Value
15072,187.52,1,Low Value
15073,2788.0199999999995,8,Low Value
15074,1553.13,3,Low Value
15075,773.0300000000003,1,Low Value
15076,1447.7399999999996,3,Low Value
15077,2428.0799999999995,2,Low Value
15078,17286.729999999945,53,High Value
15079,3625.400000000003,11,Low Value
15080,546.2500000000002,2,Low Value
15081,1854.570000000001,12,Low Value
15082,93.35000000000001,1,Low Value
15083,88.19999999999999,1,Low Value
15084,965.2,2,Low Value
15085,347.53999999999996,1,Low Value
15086,218.53,2,Low Value
15087,306.93999999999994,1,Low Value
15088,1160.0699999999997,2,Low Value
15089,2420.840000000002,6,Low Value
15090,381.31999999999994,1,Low Value
15091,1046.6100000000001,3,Low Value
15092,776.4599999999998,3,Low Value
15093,13702.380000000017,23,High Value
15094,83,2,Low Value
15095,3141.640000000002,10,Low Value
15096,219.39,1,Low Value
15097,908.3500000000001,3,Low Value
15098,39916.5,3,High Value
15099,410.47999999999996,1,Low Value
15100,2193.9,7,Low Value
15101,1477.94,6,Low Value
15102,554.67,2,Low Value
15103,703.3599999999999,2,Low Value
15104,993.5400000000001,2,Low Value
15105,3094.9100000000017,9,Low Value
15106,1422.52,5,Low Value
15107,824.3499999999999,9,Low Value
15108,1300.2500000000005,4,Low Value
15109,983.1000000000004,3,Low Value
15110,1505.8500000000006,6,Low Value
15111,2442.3700000000003,5,Low Value
15112,209.4,1,Low Value
15113,3509.4300000000007,3,Low Value
15114,3400.1199999999985,12,Low Value
15115,531.85,2,Low Value
15116,1352.7500000000002,4,Low Value
15117,2485.9700000000003,8,Low Value
15118,244.8,1,Low Value
15119,266.4,1,Low Value
15120,358.82,1,Low Value
15121,457.7199999999999,2,Low Value
15122,4487.270000000002,11,Low Value
15123,4656.1700000000055,5,Low Value
15124,450.82000000000005,4,Low Value
15125,17024.869999999995,24,High Value
15126,449.48999999999995,2,Low Value
15127,711.5,2,Low Value
15128,1783.6800000000005,5,Low Value
15129,6860.179999999995,23,Medium Value
15130,330.11000000000007,1,Low Value
15131,80.28000000000002,1,Low Value
15132,977.9300000000002,5,Low Value
15133,1806.8999999999999,5,Low Value
15134,1596.2900000000002,10,Low Value
15135,305.67999999999995,2,Low Value
15136,1286.7000000000003,4,Low Value
15137,823.4000000000001,2,Low Value
15138,502.52,1,Low Value
15139,178.96000000000004,2,Low Value
15140,3243.69,8,Low Value
15141,1388.4699999999996,7,Low Value
15142,2619.92,6,Low Value
15143,563.6299999999999,2,Low Value
15144,12160.309999999985,29,High Value
15145,1194.7300000000002,4,Low Value
15146,1327.1600000000003,2,Low Value
15147,623.4999999999999,1,Low Value
15148,301.28999999999996,1,Low Value
15149,1554.6100000000004,5,Low Value
15150,8977.939999999988,13,Medium Value
15151,2085.61,2,Low Value
15152,5263.83,14,Medium Value
15153,329.24999999999994,1,Low Value
15154,1343.720000000001,3,Low Value
15155,383.97,1,Low Value
15156,961.4899999999999,3,Low Value
15157,2654.1099999999988,5,Low Value
15158,606.02,2,Low Value
15159,22116.730000000007,34,High Value
15160,589.27,4,Low Value
15161,119.92000000000003,1,Low Value
15162,312.9,1,Low Value
15163,304.46999999999997,2,Low Value
15164,2028.110000000001,9,Low Value
15165,487.74999999999994,1,Low Value
15166,167.16,1,Low Value
15167,1627.6200000000015,5,Low Value
15168,106.56,1,Low Value
15169,569.22,2,Low Value
15170,81.15,1,Low Value
15171,1289.5,1,Low Value
15172,1624.05,5,Low Value
15173,1494.6000000000001,7,Low Value
15174,481.46000000000004,2,Low Value
15175,224.14000000000001,1,Low Value
15176,988.0400000000001,1,Low Value
15177,948.9299999999998,1,Low Value
15178,40.5,1,Low Value
15179,7491.9200000000055,13,Medium Value
15180,816.9300000000003,3,Low Value
15181,1200.2000000000003,5,Low Value
15182,2998.9520000000007,11,Low Value
15183,639.9299999999998,3,Low Value
15184,685.3899999999999,4,Low Value
15185,310.62000000000006,1,Low Value
15186,1403.2000000000003,5,Low Value
15187,4777.180000000001,16,Low Value
15188,310.42999999999995,1,Low Value
15189,17524.379999999994,46,High Value
15190,834.44,1,Low Value
15191,588.0500000000001,3,Low Value
15192,1666.39,5,Low Value
15193,499.32,1,Low Value
15194,12021.529999999977,28,High Value
15195,3861,1,Low Value
15196,313.70000000000005,2,Low Value
15197,1877.5100000000002,6,Low Value
15198,571.35,5,Low Value
15199,3122.4,10,Low Value
15200,549.05,1,Low Value
15201,1842.95,7,Low Value
15202,6001.49,3,Medium Value
15203,4400.180000000004,15,Low Value
15204,316.58000000000004,1,Low Value
15205,653.2399999999998,2,Low Value
15206,420.29999999999995,4,Low Value
15207,683.9200000000001,3,Low Value
15208,970.5200000000001,6,Low Value
15209,178.98000000000002,1,Low Value
15210,1176.1899999999998,3,Low Value
15211,894.4100000000001,2,Low Value
15212,208.28,2,Low Value
15213,328.34999999999997,2,Low Value
15214,1661.4400000000003,8,Low Value
15215,2422.4300000000007,7,Low Value
15216,486.09000000000003,2,Low Value
15217,426.24000000000007,1,Low Value
15218,11468.83,22,High Value
15219,685.45,2,Low Value
15220,1778.9599999999994,6,Low Value
15221,2062.2,4,Low Value
15222,3550.9099999999985,11,Low Value
15223,1417.9500000000003,5,Low Value
15224,871.36,5,Low Value
15225,409.3999999999999,1,Low Value
15226,154.41,1,Low Value
15227,2488.4900000000002,9,Low Value
15228,5580.270000000002,6,Medium Value
15229,160.5,1,Low Value
15230,429.60000000000014,2,Low Value
